key,creation_date,path,filename,sku,suffix,version,BU
0_0,2023-02-03 09:18:17.178000,CLO,Thumbs.db,0,0,0,NA
2301416_2,2023-02-02 15:02:10.273781,CLO,2301416.jpg,2301416,2,0,NA
2301415_2,2023-02-02 14:50:48.131538,CLO,2301415.jpg,2301415,2,0,NA
0_0,2023-02-02 13:51:48.244000,JEW,Thumbs.db,0,0,0,NA
0_0,2023-02-02 13:01:54.423000,ACC,Thumbs.db,0,0,0,NA
0_0,2023-02-02 13:00:17.038000,SHO,Thumbs.db,0,0,0,NA
0_0,2023-02-02 11:41:57.030000,BEAUTY,Thumbs.db,0,0,0,NA
0_0,2023-02-01 16:59:01.041482,.DS_Stor,I:.DS_Store,0,0,0,NA
2216835_2,2023-02-01 16:33:33.574037,SHO,2216835.jpg,2216835,2,0,NA
2216364_2,2023-02-01 16:33:31.823839,JEW,2216364.jpg,2216364,2,0,NA
2216370_2,2023-02-01 16:33:30.589463,JEW,2216370.jpg,2216370,2,0,NA
2216371_2,2023-02-01 16:33:28.870701,JEW,2216371.jpg,2216371,2,0,NA
2216373_2,2023-02-01 16:33:27.620709,JEW,2216373.jpg,2216373,2,0,NA
2216379_2,2023-02-01 16:33:26.120815,JEW,2216379.jpg,2216379,2,0,NA
2216380_2,2023-02-01 16:33:16.354979,JEW,2216380.jpg,2216380,2,0,NA
2216382_2,2023-02-01 16:33:14.839618,JEW,2216382.jpg,2216382,2,0,NA
2216384_2,2023-02-01 16:33:13.464312,JEW,2216384.jpg,2216384,2,0,NA
2216383_2,2023-02-01 16:33:12.417456,JEW,2216383.jpg,2216383,2,0,NA
2218452_2,2023-02-01 16:33:11.120542,JEW,2218452.jpg,2218452,2,0,NA
2215127_2,2023-02-01 16:33:10.089297,CLO,2215127.jpg,2215127,2,0,NA
2215148_2,2023-02-01 16:33:09.292596,CLO,2215148.jpg,2215148,2,0,NA
2215152_2,2023-02-01 16:33:08.370526,CLO,2215152.jpg,2215152,2,0,NA
2215153_2,2023-02-01 16:33:07.464370,CLO,2215153.jpg,2215153,2,0,NA
2215154_2,2023-02-01 16:33:06.604888,CLO,2215154.jpg,2215154,2,0,NA
2215328_2,2023-02-01 16:33:05.854869,CLO,2215328.jpg,2215328,2,0,NA
2216933_2,2023-02-01 16:33:03.323625,CLO,2216933.jpg,2216933,2,0,NA
2218496_2,2023-02-01 16:33:00.432938,ACC,2218496.jpg,2218496,2,0,NA
2218622_2,2023-02-01 16:32:58.057935,CLO,2218622.jpg,2218622,2,0,NA
2218667_2,2023-02-01 16:32:56.292471,CLO,2218667.jpg,2218667,2,0,NA
2218617_2,2023-02-01 16:32:53.807906,CLO,2218617.jpg,2218617,2,0,NA
2300088_2,2023-02-01 16:32:52.901624,CLO,2300088.jpg,2300088,2,0,NA
2300090_2,2023-02-01 16:32:51.573507,CLO,2300090.jpg,2300090,2,0,NA
2300233_2,2023-02-01 16:32:49.932868,CLO,2300233.jpg,2300233,2,0,NA
2300441_2,2023-02-01 16:32:47.526568,CLO,2300441.jpg,2300441,2,0,NA
2216193_2,2023-02-01 16:28:40.993199,JEW,2216193.jpg,2216193,2,0,NA
2218537_2,2023-02-01 13:06:40.931798,SHO,2218537.png,2218537,2,0,NA
2217264_2,2023-02-01 11:14:31.499094,ACC,2217264.jpg,2217264,2,0,NA
2217308_2,2023-02-01 11:14:09.217374,ACC,2217308.jpg,2217308,2,0,NA
2217307_2,2023-02-01 11:13:32.857479,ACC,2217307.jpg,2217307,2,0,NA
2217306_2,2023-02-01 11:13:14.919842,ACC,2217306.jpg,2217306,2,0,NA
2217338_2,2023-02-01 11:12:58.575692,ACC,2217338.jpg,2217338,2,0,NA
2217268_2,2023-02-01 11:12:41.747427,ACC,2217268.png,2217268,2,0,NA
2217301_2,2023-02-01 11:12:26.168952,ACC,2217301.png,2217301,2,0,NA
2217305_2,2023-02-01 11:12:08.012407,ACC,2217305.png,2217305,2,0,NA
2217298_2,2023-02-01 11:11:51.777787,ACC,2217298.png,2217298,2,0,NA
2217276_2,2023-02-01 11:11:19.871053,ACC,2217276.png,2217276,2,0,NA
2217433_2,2023-02-01 11:11:01.808290,ACC,2217433.jpg,2217433,2,0,NA
2209055_2,2023-02-01 11:09:56.182311,ACC,2209055.jpg,2209055,2,0,NA
2217949_2,2023-02-01 11:08:11.695792,ACC,2217949.png,2217949,2,0,NA
2208830_2,2023-02-01 11:04:15.861052,ACC,2208830.jpg,2208830,2,0,NA
2217297_2,2023-02-01 11:03:58.876213,ACC,2217297.png,2217297,2,0,NA
2217296_2,2023-02-01 11:03:16.795210,ACC,2217296.jpg,2217296,2,0,NA
2217293_2,2023-02-01 11:02:56.293697,ACC,2217293.jpg,2217293,2,0,NA
2217292_2,2023-02-01 11:02:39.229967,ACC,2217292.jpg,2217292,2,0,NA
2217290_2,2023-02-01 11:02:24.369498,ACC,2217290.jpg,2217290,2,0,NA
2217289_2,2023-02-01 11:02:06.508819,ACC,2217289.jpg,2217289,2,0,NA
2217288_2,2023-02-01 11:01:01.379714,ACC,2217288.jpg,2217288,2,0,NA
2217281_2,2023-02-01 11:00:24.829688,ACC,2217281.png,2217281,2,0,NA
2217295_2,2023-02-01 11:00:01.952861,ACC,2217295.jpg,2217295,2,0,NA
2217283_2,2023-02-01 10:59:44.873664,ACC,2217283.jpg,2217283,2,0,NA
2217500_2,2023-02-01 10:59:21.403121,ACC,2217500.jpg,2217500,2,0,NA
2217487_2,2023-02-01 10:58:51.057531,ACC,2217487.jpg,2217487,2,0,NA
2217486_2,2023-02-01 10:58:22.369596,ACC,2217486.jpg,2217486,2,0,NA
2217430_2,2023-02-01 10:58:00.197505,ACC,2217430.jpg,2217430,2,0,NA
2212937_2,2023-02-01 10:57:25.072200,ACC,2212937.png,2212937,2,0,NA
2217386_2,2023-02-01 10:55:34.586901,ACC,2217386.png,2217386,2,0,NA
2217317_2,2023-02-01 10:55:11.461670,ACC,2217317.jpg,2217317,2,0,NA
2218152_2,2023-02-01 10:54:52.352146,SHO,2218152.jpg,2218152,2,0,NA
2218149_2,2023-02-01 10:54:36.477217,SHO,2218149.jpg,2218149,2,0,NA
2217269_2,2023-02-01 10:54:11.148659,ACC,2217269.jpg,2217269,2,0,NA
2217314_2,2023-02-01 10:53:51.039127,ACC,2217314.jpg,2217314,2,0,NA
2301108_2,2023-01-31 16:51:12.029642,CLO,2301108.jpg,2301108,2,0,NA
2300650_2,2023-01-31 16:44:51.682619,CLO,2300650.jpg,2300650,2,0,NA
2300619_2,2023-01-31 16:42:05.540516,CLO,2300619.jpg,2300619,2,0,NA
2300621_2,2023-01-31 16:28:55.174270,CLO,2300621.jpg,2300621,2,0,NA
2215412_2,2023-01-31 12:28:19.054331,SHO,2215412.png,2215412,2,0,NA
2215413_2,2023-01-31 12:23:59.270999,SHO,2215413.png,2215413,2,0,NA
2216273_2,2023-01-31 12:22:20.269966,SHO,2216273.png,2216273,2,0,NA
2216275_2,2023-01-31 12:20:47.003514,SHO,2216275.png,2216275,2,0,NA
2216276_2,2023-01-31 12:19:04.112046,SHO,2216276.png,2216276,2,0,NA
2216277_2,2023-01-31 12:17:00.064127,SHO,2216277.png,2216277,2,0,NA
2216630_2,2023-01-31 10:11:05.774464,JEW,2216630.jpg,2216630,2,0,NA
2217575_2,2023-01-31 10:09:58.632958,ACC,2217575.jpg,2217575,2,0,NA
2300773_2,2023-01-31 10:09:27.882410,ACC,2300773.jpg,2300773,2,0,NA
2218185_2,2023-01-31 10:07:42.739257,ACC,2218185.jpg,2218185,2,0,NA
2300774_2,2023-01-31 10:06:45.237648,ACC,2300774.jpg,2300774,2,0,NA
2300775_2,2023-01-31 10:06:05.642757,ACC,2300775.jpg,2300775,2,0,NA
2300776_2,2023-01-31 10:05:20.704021,ACC,2300776.jpg,2300776,2,0,NA
2300777_2,2023-01-31 10:04:24.921202,ACC,2300777.jpg,2300777,2,0,NA
2300778_2,2023-01-31 10:04:20.233575,ACC,2300778.jpg,2300778,2,0,NA
2216388_2,2023-01-31 10:04:15.655316,JEW,2216388.jpg,2216388,2,0,NA
2216377_2,2023-01-31 10:03:25.934567,JEW,2216377.jpg,2216377,2,0,NA
2217795_2,2023-01-31 10:02:21.493521,SHO,2217795.jpg,2217795,2,0,NA
2300278_2,2023-01-31 10:01:57.726625,ACC,2300278.jpg,2300278,2,0,NA
2300758_2,2023-01-31 10:01:33.834738,ACC,2300758.jpg,2300758,2,0,NA
2300761_2,2023-01-31 10:01:32.678405,ACC,2300761.jpg,2300761,2,0,NA
2300767_2,2023-01-31 10:01:30.053274,ACC,2300767.jpg,2300767,2,0,NA
2300769_2,2023-01-31 10:01:13.630539,ACC,2300769.jpg,2300769,2,0,NA
2300768_2,2023-01-31 10:00:55.270162,ACC,2300768.jpg,2300768,2,0,NA
2300770_2,2023-01-31 10:00:52.676287,ACC,2300770.jpg,2300770,2,0,NA
2300781_2,2023-01-31 10:00:35.284844,JEW,2300781.jpg,2300781,2,0,NA
2300782_2,2023-01-31 10:00:30.722037,JEW,2300782.jpg,2300782,2,0,NA
2300783_2,2023-01-31 10:00:06.814463,JEW,2300783.jpg,2300783,2,0,NA
2216366_2,2023-01-31 10:00:04.236515,ACC,2216366.jpg,2216366,2,0,NA
2216375_2,2023-01-31 09:59:49.922932,ACC,2216375.jpg,2216375,2,0,NA
2216378_2,2023-01-31 09:59:47.641575,JEW,2216378.jpg,2216378,2,0,NA
2300097_2,2023-01-31 09:59:36.515976,SHO,2300097.jpg,2300097,2,0,NA
2300759_2,2023-01-31 09:59:34.672140,ACC,2300759.jpg,2300759,2,0,NA
2215126_2,2023-01-31 09:59:33.156460,CLO,2215126.jpg,2215126,2,0,NA
2215143_2,2023-01-31 09:59:23.921525,CLO,2215143.jpg,2215143,2,0,NA
2215145_2,2023-01-31 09:59:13.124109,CLO,2215145.jpg,2215145,2,0,NA
2215150_2,2023-01-31 09:59:09.561379,CLO,2215150.jpg,2215150,2,0,NA
2215159_2,2023-01-31 09:59:06.983129,CLO,2215159.jpg,2215159,2,0,NA
2215160_2,2023-01-31 09:58:58.248460,CLO,2215160.jpg,2215160,2,0,NA
2215161_2,2023-01-31 09:58:55.888786,CLO,2215161.jpg,2215161,2,0,NA
2215162_2,2023-01-31 09:58:54.248088,CLO,2215162.jpg,2215162,2,0,NA
2215124_2,2023-01-31 09:58:35.747899,CLO,2215124.jpg,2215124,2,0,NA
2215125_2,2023-01-31 09:58:26.060290,CLO,2215125.jpg,2215125,2,0,NA
2218154_2,2023-01-31 09:58:18.747825,CLO,2218154.jpg,2218154,2,0,NA
2218536_2,2023-01-31 09:58:16.513355,CLO,2218536.jpg,2218536,2,0,NA
2218515_2,2023-01-31 09:58:15.169590,CLO,2218515.jpg,2218515,2,0,NA
2218540_2,2023-01-31 09:58:13.919707,CLO,2218540.jpg,2218540,2,0,NA
2218561_2,2023-01-31 09:58:12.669584,CLO,2218561.jpg,2218561,2,0,NA
2218659_2,2023-01-31 09:58:10.153923,CLO,2218659.jpg,2218659,2,0,NA
2218675_2,2023-01-31 09:58:07.482011,CLO,2218675.jpg,2218675,2,0,NA
2218661_2,2023-01-31 09:58:05.997629,CLO,2218661.jpg,2218661,2,0,NA
2300018_2,2023-01-31 09:58:04.903890,CLO,2300018.jpg,2300018,2,0,NA
2300048_2,2023-01-31 09:58:02.856986,CLO,2300048.jpg,2300048,2,0,NA
2300047_2,2023-01-31 09:57:57.997564,CLO,2300047.jpg,2300047,2,0,NA
2300063_2,2023-01-31 09:57:55.216282,CLO,2300063.jpg,2300063,2,0,NA
2300068_2,2023-01-31 09:57:53.872530,CLO,2300068.jpg,2300068,2,0,NA
2300183_2,2023-01-31 09:57:50.106862,CLO,2300183.jpg,2300183,2,0,NA
2300193_2,2023-01-31 09:57:47.184970,CLO,2300193.jpg,2300193,2,0,NA
2300315_2,2023-01-31 09:57:33.091100,CLO,2300315.jpg,2300315,2,0,NA
2300316_2,2023-01-31 09:57:25.012904,CLO,2300316.jpg,2300316,2,0,NA
2300317_2,2023-01-31 09:57:23.747675,CLO,2300317.jpg,2300317,2,0,NA
2300361_2,2023-01-31 09:57:22.184897,CLO,2300361.jpg,2300361,2,0,NA
2300383_2,2023-01-31 09:57:20.137888,CLO,2300383.jpg,2300383,2,0,NA
2300396_2,2023-01-31 09:57:18.700337,CLO,2300396.jpg,2300396,2,0,NA
2300400_2,2023-01-31 09:57:16.575788,CLO,2300400.jpg,2300400,2,0,NA
2300411_2,2023-01-31 09:57:15.153446,CLO,2300411.jpg,2300411,2,0,NA
2300576_2,2023-01-31 09:57:13.200299,CLO,2300576.jpg,2300576,2,0,NA
2300613_2,2023-01-31 09:57:08.950311,CLO,2300613.jpg,2300613,2,0,NA
2300612_2,2023-01-31 09:57:02.325635,CLO,2300612.jpg,2300612,2,0,NA
2300614_2,2023-01-31 09:56:55.840787,CLO,2300614.jpg,2300614,2,0,NA
2300615_2,2023-01-31 09:56:46.840718,CLO,2300615.jpg,2300615,2,0,NA
2300617_2,2023-01-31 09:56:45.231489,CLO,2300617.jpg,2300617,2,0,NA
2300639_2,2023-01-31 09:56:43.965676,CLO,2300639.jpg,2300639,2,0,NA
2300648_2,2023-01-31 09:56:42.403245,CLO,2300648.jpg,2300648,2,0,NA
2300673_2,2023-01-31 09:56:41.262542,CLO,2300673.jpg,2300673,2,0,NA
2217279_2,2023-01-30 13:00:23.599166,ACC,2217279.png,2217279,2,0,NA
2217484_2,2023-01-30 12:59:25.470673,ACC,2217484.png,2217484,2,0,NA
2217348_2,2023-01-30 12:58:08.217516,ACC,2217348.png,2217348,2,0,NA
2217347_2,2023-01-30 12:56:56.169998,ACC,2217347.png,2217347,2,0,NA
2217271_2,2023-01-30 12:55:51.028819,ACC,2217271.jpg,2217271,2,0,NA
2217385_2,2023-01-30 12:54:09.074819,ACC,2217385.png,2217385,2,0,NA
2217316_2,2023-01-30 12:53:05.543006,ACC,2217316.jpg,2217316,2,0,NA
2217313_2,2023-01-30 12:52:03.808088,ACC,2217313.jpg,2217313,2,0,NA
2217311_2,2023-01-30 12:50:58.372519,ACC,2217311.jpg,2217311,2,0,NA
2217309_2,2023-01-30 12:49:57.135113,ACC,2217309.jpg,2217309,2,0,NA
2217511_2,2023-01-30 12:47:50.962144,ACC,2217511.png,2217511,2,0,NA
2217302_2,2023-01-30 12:46:31.352108,ACC,2217302.png,2217302,2,0,NA
2217299_2,2023-01-30 12:45:30.367174,ACC,2217299.png,2217299,2,0,NA
2217322_2,2023-01-30 12:43:58.303889,ACC,2217322.jpg,2217322,2,0,NA
2217320_2,2023-01-30 12:42:35.068765,ACC,2217320.jpg,2217320,2,0,NA
2217319_2,2023-01-30 12:41:23.474421,ACC,2217319.jpg,2217319,2,0,NA
2217485_2,2023-01-30 12:38:27.551001,ACC,2217485.jpg,2217485,2,0,NA
2216707_2,2023-01-30 12:37:19.769152,ACC,2216707.jpg,2216707,2,0,NA
2216706_2,2023-01-30 12:36:13.174918,ACC,2216706.jpg,2216706,2,0,NA
2217501_2,2023-01-30 12:35:01.330462,ACC,2217501.jpg,2217501,2,0,NA
2217454_2,2023-01-30 12:33:45.892311,ACC,2217454.jpg,2217454,2,0,NA
2217452_2,2023-01-30 12:31:30.531790,ACC,2217452.jpg,2217452,2,0,NA
2214486_2,2023-01-30 12:20:52.807694,ACC,2214486.jpg,2214486,2,0,NA
2217505_2,2023-01-30 12:16:00.804898,ACC,2217505.jpg,2217505,2,0,NA
2217836_2,2023-01-30 12:12:29.003745,ACC,2217836.png,2217836,2,0,NA
2300625_2,2023-01-29 10:57:01.403936,CLO,2300625.jpg,2300625,2,0,NA
2300624_2,2023-01-29 10:56:58.778982,CLO,2300624.jpg,2300624,2,0,NA
2300616_2,2023-01-29 10:56:56.013267,CLO,2300616.jpg,2300616,2,0,NA
2300620_2,2023-01-29 10:56:53.044506,CLO,2300620.jpg,2300620,2,0,NA
2300609_2,2023-01-29 10:56:49.450714,CLO,2300609.jpg,2300609,2,0,NA
2300598_2,2023-01-29 10:56:45.497564,CLO,2300598.jpg,2300598,2,0,NA
2300487_2,2023-01-29 10:56:42.200747,CLO,2300487.jpg,2300487,2,0,NA
2300486_2,2023-01-29 10:56:39.559996,CLO,2300486.jpg,2300486,2,0,NA
2300377_2,2023-01-29 10:56:35.950668,CLO,2300377.jpg,2300377,2,0,NA
2300368_2,2023-01-29 10:56:32.872522,CLO,2300368.jpg,2300368,2,0,NA
2300357_2,2023-01-29 10:56:30.028748,CLO,2300357.jpg,2300357,2,0,NA
2300267_2,2023-01-29 10:56:24.169265,CLO,2300267.jpg,2300267,2,0,NA
2300231_2,2023-01-29 10:56:20.559839,CLO,2300231.jpg,2300231,2,0,NA
2300144_2,2023-01-29 10:56:17.419283,CLO,2300144.jpg,2300144,2,0,NA
2300085_2,2023-01-29 10:56:13.778522,CLO,2300085.jpg,2300085,2,0,NA
2300024_2,2023-01-29 10:56:08.590979,CLO,2300024.jpg,2300024,2,0,NA
2300011_2,2023-01-29 10:56:06.122291,CLO,2300011.jpg,2300011,2,0,NA
2300009_2,2023-01-29 10:56:00.590928,CLO,2300009.jpg,2300009,2,0,NA
2300006_2,2023-01-29 10:55:53.950322,CLO,2300006.jpg,2300006,2,0,NA
2218677_2,2023-01-29 10:55:50.950359,CLO,2218677.jpg,2218677,2,0,NA
2218669_2,2023-01-29 10:55:48.434557,CLO,2218669.jpg,2218669,2,0,NA
2218674_2,2023-01-29 10:55:42.340768,CLO,2218674.jpg,2218674,2,0,NA
2218655_2,2023-01-29 10:55:39.575108,CLO,2218655.jpg,2218655,2,0,NA
2218658_2,2023-01-29 10:55:36.825087,CLO,2218658.jpg,2218658,2,0,NA
2218641_2,2023-01-29 10:55:34.059434,CLO,2218641.jpg,2218641,2,0,NA
2218626_2,2023-01-29 10:55:29.575025,CLO,2218626.jpg,2218626,2,0,NA
2218606_2,2023-01-29 10:55:26.059694,CLO,2218606.jpg,2218606,2,0,NA
2218604_2,2023-01-29 10:55:22.137552,CLO,2218604.jpg,2218604,2,0,NA
2218601_2,2023-01-29 10:55:18.871794,CLO,2218601.jpg,2218601,2,0,NA
2218600_2,2023-01-29 10:55:15.012487,CLO,2218600.jpg,2218600,2,0,NA
2218598_2,2023-01-29 10:55:09.684226,CLO,2218598.jpg,2218598,2,0,NA
2218596_2,2023-01-29 10:55:06.731075,CLO,2218596.jpg,2218596,2,0,NA
2218567_2,2023-01-29 10:55:01.231015,CLO,2218567.jpg,2218567,2,0,NA
2218563_2,2023-01-29 10:54:58.043493,CLO,2218563.jpg,2218563,2,0,NA
2218546_2,2023-01-29 10:54:55.137214,CLO,2218546.jpg,2218546,2,0,NA
2218531_2,2023-01-29 10:54:52.371826,CLO,2218531.jpg,2218531,2,0,NA
2218518_2,2023-01-29 10:54:48.793397,CLO,2218518.jpg,2218518,2,0,NA
2218523_2,2023-01-29 10:54:44.246526,CLO,2218523.jpg,2218523,2,0,NA
2218513_2,2023-01-29 10:54:40.777716,CLO,2218513.jpg,2218513,2,0,NA
2218477_2,2023-01-29 10:54:38.090196,CLO,2218477.jpg,2218477,2,0,NA
2218476_2,2023-01-29 10:54:35.012044,CLO,2218476.jpg,2218476,2,0,NA
2218261_2,2023-01-29 10:54:32.308893,CLO,2218261.jpg,2218261,2,0,NA
2218303_2,2023-01-29 10:54:25.996338,CLO,2218303.jpg,2218303,2,0,NA
2218248_2,2023-01-29 10:54:21.793332,CLO,2218248.jpg,2218248,2,0,NA
2218242_2,2023-01-29 10:54:18.043156,CLO,2218242.jpg,2218242,2,0,NA
2218095_2,2023-01-29 10:54:14.433735,CLO,2218095.jpg,2218095,2,0,NA
2218155_2,2023-01-29 10:54:10.949327,CLO,2218155.jpg,2218155,2,0,NA
2218086_2,2023-01-29 10:54:08.480576,CLO,2218086.jpg,2218086,2,0,NA
2218082_2,2023-01-29 10:54:05.683682,CLO,2218082.jpg,2218082,2,0,NA
2218045_2,2023-01-29 10:54:01.964889,CLO,2218045.jpg,2218045,2,0,NA
2217831_2,2023-01-29 10:53:59.386731,CLO,2217831.jpg,2217831,2,0,NA
2217830_2,2023-01-29 10:53:53.589806,CLO,2217830.jpg,2217830,2,0,NA
2217403_2,2023-01-29 10:53:50.683531,CLO,2217403.jpg,2217403,2,0,NA
2214253_2,2023-01-29 10:53:46.152265,CLO,2214253.jpg,2214253,2,0,NA
2301182_2,2023-01-27 09:48:50.218288,CLO,2301182.jpg,2301182,2,0,NA
2216362_2,2023-01-27 08:54:04.320975,JEW,2216362.jpg,2216362,2,0,NA
2216363_2,2023-01-27 08:54:00.180306,JEW,2216363.jpg,2216363,2,0,NA
2216369_2,2023-01-27 08:53:57.461648,JEW,2216369.jpg,2216369,2,0,NA
2216376_2,2023-01-27 08:53:53.945908,ACC,2216376.jpg,2216376,2,0,NA
2216372_2,2023-01-27 08:53:51.133347,ACC,2216372.jpg,2216372,2,0,NA
2216385_2,2023-01-27 08:53:47.195851,JEW,2216385.jpg,2216385,2,0,NA
2216387_2,2023-01-27 08:53:43.836999,ACC,2216387.jpg,2216387,2,0,NA
2217573_2,2023-01-27 08:53:40.023972,ACC,2217573.jpg,2217573,2,0,NA
2217574_2,2023-01-27 08:53:37.023888,ACC,2217574.jpg,2217574,2,0,NA
2217572_2,2023-01-27 08:53:33.695723,ACC,2217572.jpg,2217572,2,0,NA
2217656_2,2023-01-27 08:53:30.476930,BEAUTY,2217656.jpg,2217656,2,0,NA
2217657_2,2023-01-27 08:53:26.351897,BEAUTY,2217657.jpg,2217657,2,0,NA
2217930_2,2023-01-27 08:53:22.804994,JEW,2217930.jpg,2217930,2,0,NA
2217933_2,2023-01-27 08:53:19.195954,ACC,2217933.jpg,2217933,2,0,NA
2217934_2,2023-01-27 08:53:15.398675,JEW,2217934.jpg,2217934,2,0,NA
2300274_2,2023-01-27 08:53:11.695528,CLO,2300274.jpg,2300274,2,0,NA
2300523_2,2023-01-27 08:53:08.523609,CLO,2300523.jpg,2300523,2,0,NA
2300275_2,2023-01-27 08:53:06.382973,CLO,2300275.jpg,2300275,2,0,NA
2216367_2,2023-01-27 08:53:02.898569,ACC,2216367.jpg,2216367,2,0,NA
2300749_2,2023-01-27 08:52:58.804748,ACC,2300749.jpg,2300749,2,0,NA
2300751_2,2023-01-27 08:52:55.289125,ACC,2300751.jpg,2300751,2,0,NA
2300753_2,2023-01-27 08:52:50.523466,ACC,2300753.jpg,2300753,2,0,NA
2300754_2,2023-01-27 08:52:47.007769,ACC,2300754.jpg,2300754,2,0,NA
2300757_2,2023-01-27 08:52:43.648587,ACC,2300757.jpg,2300757,2,0,NA
2300755_2,2023-01-27 08:52:39.538980,ACC,2300755.jpg,2300755,2,0,NA
2300752_2,2023-01-26 10:34:26.838686,ACC,2300752.png,2300752,2,0,NA
2300750_2,2023-01-26 10:32:52.447223,ACC,2300750.png,2300750,2,0,NA
2300748_2,2023-01-26 10:30:58.430610,ACC,2300748.png,2300748,2,0,NA
2218649_2,2023-01-26 10:23:20.661028,ACC,2218649.jpg,2218649,2,0,NA
2300456_2,2023-01-26 09:23:37.181020,ACC,2300456.jpg,2300456,2,0,NA
2300462_2,2023-01-26 09:22:40.243026,ACC,2300462.jpg,2300462,2,0,NA
2300463_2,2023-01-26 09:20:58.929745,ACC,2300463.jpg,2300463,2,0,NA
2300465_2,2023-01-26 09:19:08.851010,ACC,2300465.jpg,2300465,2,0,NA
2300464_2,2023-01-26 09:17:22.443419,ACC,2300464.jpg,2300464,2,0,NA
2300857_2,2023-01-26 09:13:59.535406,ACC,2300857.jpg,2300857,2,0,NA
2300856_2,2023-01-26 09:12:48.128303,ACC,2300856.jpg,2300856,2,0,NA
2300855_2,2023-01-26 09:11:24.392472,ACC,2300855.jpg,2300855,2,0,NA
2300854_2,2023-01-26 09:10:01.656965,ACC,2300854.jpg,2300854,2,0,NA
2300853_2,2023-01-26 09:08:42.514990,ACC,2300853.jpg,2300853,2,0,NA
2300852_2,2023-01-26 09:07:09.621730,ACC,2300852.jpg,2300852,2,0,NA
2300851_2,2023-01-26 09:05:54.635263,ACC,2300851.jpg,2300851,2,0,NA
2300850_2,2023-01-26 09:04:40.992601,ACC,2300850.jpg,2300850,2,0,NA
2301072_2,2023-01-26 09:04:23.789099,CLO,2301072.jpg,2301072,2,0,NA
2300849_2,2023-01-26 09:03:15.410851,ACC,2300849.jpg,2300849,2,0,NA
2301071_2,2023-01-26 09:00:11.336149,CLO,2301071.jpg,2301071,2,0,NA
2300848_2,2023-01-26 08:59:58.772802,ACC,2300848.jpg,2300848,2,0,NA
2300841_2,2023-01-26 08:58:35.564962,ACC,2300841.jpg,2300841,2,0,NA
2300839_2,2023-01-26 08:56:53.376445,ACC,2300839.jpg,2300839,2,0,NA
2300837_2,2023-01-26 08:55:38.422653,ACC,2300837.jpg,2300837,2,0,NA
2300836_2,2023-01-26 08:54:13.890665,ACC,2300836.jpg,2300836,2,0,NA
2300834_2,2023-01-26 08:52:17.217779,ACC,2300834.jpg,2300834,2,0,NA
2300833_2,2023-01-26 08:47:16.887056,ACC,2300833.jpg,2300833,2,0,NA
2301102_2,2023-01-25 15:59:50.913846,CLO,2301102.jfif,2301102,2,0,NA
2217798_2,2023-01-25 11:35:37.262972,SHO,2217798.jpg,2217798,2,0,NA
2301134_2,2023-01-25 09:44:59.233401,CLO,2301134.jfif,2301134,2,0,NA
2301087_2,2023-01-25 09:44:03.920378,CLO,2301087.jfif,2301087,2,0,NA
2301092_2,2023-01-25 09:43:48.842129,CLO,2301092.jfif,2301092,2,0,NA
2301093_2,2023-01-25 09:43:43.123336,CLO,2301093.jfif,2301093,2,0,NA
2301108_2,2023-01-25 09:42:48.388475,CLO,2301108.jfif,2301108,2,0,NA
2301140_2,2023-01-25 09:42:05.856840,CLO,2301140.jfif,2301140,2,0,NA
2301139_2,2023-01-25 09:41:56.091138,CLO,2301139.jfif,2301139,2,0,NA
2210458_2,2023-01-24 15:56:48.278582,SHO,2210458.png,2210458,2,0,NA
2216111_2,2023-01-24 15:49:01.024019,SHO,2216111.JPG,2216111,2,0,NA
2217335_2,2023-01-24 15:17:12.116225,ACC,2217335.jpg,2217335,2,0,NA
2217466_2,2023-01-24 14:31:05.315792,ACC,2217466.png,2217466,2,0,NA
